0	0.1
1	0.0657
2	0.0454
3	0.0397
4	0.0485
5	0.0579
6	0.0618
7	0.0718
8	0.0823
9	0.0943
10	0.0993
11	0.1078
12	0.1122
13	0.1204
14	0.1289
15	0.1361
16	0.1419
17	0.143
18	0.1521
19	0.161
20	0.1639
21	0.1735
22	0.1719
23	0.171
24	0.169
25	0.1717
26	0.1732
27	0.1723
28	0.1781
29	0.1755
30	0.18
31	0.179
32	0.1814
33	0.179
34	0.1758
35	0.1825
36	0.1756
37	0.1763
38	0.1768
39	0.1828
40	0.1757
41	0.1819
42	0.1792
43	0.1813
44	0.1748
45	0.1742
46	0.1705
47	0.164
48	0.1727
49	0.1798

