0	0.1
1	0.1438
2	0.1886
3	0.2348
4	0.2395
5	0.2051
6	0.204
7	0.1735
8	0.1586
9	0.1448
10	0.1246
11	0.1099
12	0.0949
13	0.0785
14	0.0643
15	0.052
16	0.0416
17	0.0308
18	0.0238
19	0.0186
20	0.0142
21	0.0103
22	0.0078
23	0.006
24	0.0044
25	0.0026
26	0.0021
27	0.0012
28	0.0005
29	0.0004
30	0.0003
31	0.0002
32	0.0002
33	0.0002
34	0.0002
35	0.0002
36	0.0001
37	0.0001
38	0.0001
39	0.0001
40	0.0001
41	0.0001
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0

