0.01	0.98783078
0.02	0.97818082
0.03	0.96866987
0.04	0.95937719
0.05	0.95012726
0.06	0.9415339
0.07	0.93248775
0.08	0.92382513
0.09	0.91527403
0.1	0.90687869
0.11	0.89872587
0.12	0.89064581
0.13	0.88283153
0.14	0.87523052
0.15	0.86735624
0.16	0.85981573
0.17	0.85292154
0.18	0.84526078
0.19	0.83807581
0.2	0.83127488
0.21	0.82411991
0.22	0.81725973
0.23	0.81033203
0.24	0.80391689
0.25	0.79724497
0.26	0.79086134
0.27	0.78427818
0.28	0.77822632
0.29	0.77168692
0.3	0.76569257
0.31	0.75960821
0.32	0.75364786
0.33	0.74760401
0.34	0.74203345
0.35	0.73651165
0.36	0.73057156
0.37	0.72524027
0.38	0.71942269
0.39	0.71402715
0.4	0.70856686
0.41	0.7030118
0.42	0.69777628
0.43	0.69263426
0.44	0.68739299
0.45	0.68211346
0.46	0.67712096
0.47	0.67191469
0.48	0.6670012
0.49	0.66227073
0.5	0.65714396
0.51	0.65217772
0.52	0.64760401
0.53	0.64302005
0.54	0.63825408
0.55	0.63378063
0.56	0.62918817
0.57	0.62486474
0.58	0.62015977
0.59	0.61594384
0.6	0.61133013
0.61	0.60690269
0.62	0.60260176
0.63	0.59849885
0.64	0.59438444
0.65	0.59010426
0.66	0.5860216
0.67	0.5819962
0.68	0.57816182
0.69	0.57423117
0.7	0.57033378
0.71	0.56650365
0.72	0.56265302
0.73	0.55891489
0.74	0.55533878
0.75	0.55191544
0.76	0.54833858
0.77	0.544962
0.78	0.54157541
0.79	0.53839534
0.8	0.53524577
0.81	0.53208196
0.82	0.52885889
0.83	0.52603785
0.84	0.52318107
0.85	0.52042054
0.86	0.51776453
0.87	0.51514251
0.88	0.51255301
0.89	0.51042329
0.9	0.50808306
0.91	0.50634913
0.92	0.50440919
0.93	0.50256826
0.94	0.50119112
0.95	0.49983598
0.96	0.49883038
0.97	0.49807131
0.98	0.49763676
0.99	0.49760901
1	0.49797905

