0	0.100002
1	0.064091282
2	0.047800956
3	0.04302086
4	0.051941039
5	0.060681214
6	0.070331407
7	0.080871617
8	0.093291866
9	0.10550211
10	0.11751235
11	0.12907258
12	0.14062281
13	0.15139303
14	0.15971319
15	0.16809336
16	0.17542351
17	0.18335367
18	0.19170383
19	0.19684394
20	0.20083402
21	0.20347407
22	0.20948419
23	0.21360427
24	0.21649433
25	0.21904438
26	0.22172443
27	0.22461449
28	0.22638453
29	0.22692454
30	0.22660453
31	0.22701454
32	0.22798456
33	0.22640453
34	0.22862457
35	0.23059461
36	0.23323466
37	0.23213464
38	0.2298346
39	0.23159463
40	0.23372467
41	0.23374467
42	0.23349467
43	0.23363467
44	0.23319466
45	0.23453469
46	0.2350047
47	0.23693474
48	0.23827477
49	0.23823476
50	0.23873477
51	0.23823476
52	0.23704474
53	0.23634473
54	0.23722474
55	0.23598472
56	0.23669473
57	0.23793476
58	0.23676474
59	0.2349747
60	0.2349847
61	0.23620472
62	0.2349447
63	0.2348547
64	0.23315466
65	0.23330467
66	0.23402468
67	0.23371467
68	0.23398468
69	0.23403468
70	0.2352147
71	0.23423468
72	0.23398468
73	0.23439469
74	0.23671473
75	0.23564471
76	0.2350447
77	0.23711474
78	0.23816476
79	0.23686474
80	0.23442469
81	0.23553471
82	0.23458469
83	0.23364467
84	0.2348447
85	0.23675474
86	0.23473469
87	0.2351647
88	0.23420468
89	0.23377468
90	0.23430469
91	0.23295466
92	0.23279466
93	0.2350447
94	0.23616472
95	0.23612472
96	0.23710474
97	0.2350847
98	0.2350147
99	0.2347547

