0	0.1
1	0.1831
2	0.2793
3	0.4035
4	0.492
5	0.6544
6	0.7331
7	0.771
8	0.7646
9	0.7572
10	0.7743
11	0.762
12	0.7772
13	0.7624
14	0.7739
15	0.759
16	0.7722
17	0.76
18	0.7683
19	0.7621
20	0.7723
21	0.762
22	0.7647
23	0.7637
24	0.7737
25	0.7594
26	0.7651
27	0.7606
28	0.7738
29	0.7618
30	0.7674
31	0.7668
32	0.7707
33	0.7658
34	0.7696
35	0.7612
36	0.7722
37	0.769
38	0.7728
39	0.7656
40	0.7711
41	0.7642
42	0.7722
43	0.7715
44	0.769
45	0.7576
46	0.7723
47	0.7642
48	0.7573
49	0.7694
50	0.7753
51	0.7661
52	0.7619
53	0.7578
54	0.7742
55	0.7664
56	0.7709
57	0.7685
58	0.7659
59	0.767
60	0.7713
61	0.7639
62	0.7658
63	0.7602
64	0.7749
65	0.7567
66	0.7687
67	0.7611
68	0.7755
69	0.7612
70	0.7717
71	0.7593
72	0.7711
73	0.7645
74	0.7654
75	0.7605
76	0.769
77	0.7597
78	0.7696
79	0.7663
80	0.7645
81	0.7548
82	0.7687
83	0.7646
84	0.7695
85	0.7651
86	0.767
87	0.7695
88	0.7701
89	0.7655
90	0.7689
91	0.7623
92	0.7703
93	0.7565
94	0.7748
95	0.7681
96	0.7617
97	0.7726
98	0.7622
99	0.768

