0	0.1
1	0.1505
2	0.1783
3	0.1616
4	0.1684
5	0.1461
6	0.1516
7	0.1304
8	0.1277
9	0.1195
10	0.1193
11	0.1119
12	0.107
13	0.098
14	0.0886
15	0.0876
16	0.0822
17	0.0766
18	0.0663
19	0.0585
20	0.057
21	0.0529
22	0.0445
23	0.0391
24	0.0367
25	0.0332
26	0.03
27	0.0254
28	0.0213
29	0.0184
30	0.0163
31	0.0143
32	0.0133
33	0.0132
34	0.0114
35	0.0101
36	0.0088
37	0.0075
38	0.0068
39	0.0052
40	0.0043
41	0.004
42	0.0032
43	0.0029
44	0.0022
45	0.002
46	0.0017
47	0.0015
48	0.0011
49	0.0011

