	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
	0.24790083		0.24191917		0.24232417		0.240385		0.23496083		0.2352875		0.23212083		0.22915		0.2286575		0.22391		0.22348		0.2208		0.21963833		0.21742083		0.21485833		0.21035667		0.2084725		0.20782417		0.20534667		0.20292083		0.1999725		0.1987975		0.201015		0.19407583		0.19391917		0.18908		0.1903175		0.1892975		0.1839375		0.18628		0.18321167		0.18392583		0.17924667		0.1778775		0.17629167		0.17554167		0.17666917		0.16925333		0.16725667		0.16957583		0.16480917		0.162155		0.16257667		0.16127167		0.15560583		0.15788167		0.15777083		0.15615833		0.1527825		0.15269917		0.1466925		0.14363083		0.14216917		0.14227917		0.1397475		0.1371975		0.13369167		0.134645		0.1240075		0.13456083		0.1285625		0.1317575		0.120595		0.11853417		0.11509667		0.10995833		0.11266083		0.11501917		0.10526167		0.097465833		0.100525		0.10066833		0.10139583		0.089873333		0.083505833		0.087018333		0.078279167		0.074824167		0.074078333		0.063974167		0.062594167		0.064866667		0.057261667		0.054223333		0.04987		0.050396667		0.045306667		0.04327		0.039684167		0.0076283333		0		0.0057208333		0.0041908333		0		0		0		0		0		0		0	
	0.33008667		0.32744917		0.32798417		0.32656833		0.324235		0.32359083		0.3218825		0.32074083		0.32045167		0.31840417		0.3171625		0.31493167		0.31514333		0.31409417		0.31266583		0.31230583		0.31078083		0.3123975		0.31217417		0.31116		0.31205583		0.31168583		0.31228083		0.31223417		0.31411917		0.3137025		0.31299333		0.31690833		0.319325		0.31909833		0.32458083		0.32861917		0.33113583		0.33361917		0.33633917		0.3396125		0.34175583		0.347835		0.35105917		0.35719333		0.35552417		0.36672083		0.36804917		0.36982583		0.36966		0.37529583		0.37481333		0.37872833		0.38356333		0.38013917		0.383575		0.38170833		0.38518667		0.37947667		0.38852667		0.3888725		0.38683		0.38785083		0.3849925		0.3863025		0.38615167		0.38475583		0.38576		0.38300917		0.3859375		0.38369		0.382195		0.38329833		0.38128333		0.38093917		0.3796375		0.373995		0.37730167		0.3741275		0.37184583		0.3657525		0.36862167		0.36522417		0.36517083		0.363395		0.36188083		0.3603475		0.35655583		0.35443083		0.35645		0.35070417		0.351525		0.34674167		0.34830417		0.34466667		0.34290583		0.3419275		0.33900667		0.338055		0.33884		0.334575		0.33367917		0.32738167		0.32985333		0.32517333	
	0.372015		0.3716325		0.3705475		0.36867417		0.3694325		0.36816917		0.366235		0.367335		0.36556917		0.36511667		0.36505083		0.36511333		0.3649875		0.36502417		0.36652		0.36557		0.366355		0.36899667		0.37113333		0.37200167		0.37381667		0.3779375		0.38126833		0.38661917		0.39094333		0.39953333		0.40578333		0.41483417		0.4202825		0.43011333		0.4412825		0.45137417		0.455405		0.4599875		0.47089333		0.480115		0.48481417		0.49035167		0.49370833		0.4972675		0.50213667		0.50361667		0.50931917		0.50944083		0.51028167		0.51093167		0.51236417		0.5129725		0.51481167		0.51464583		0.51543		0.51510333		0.51531833		0.51772917		0.516255		0.51504083		0.51257833		0.51073833		0.50926		0.50797333		0.51037833		0.50729917		0.5043275		0.50339417		0.50082333		0.50118667		0.49970167		0.4980575		0		0.49515917		0.49282417		0.49197667		0.4903375		0.48795333		0.4867575		0.48430583		0		0.47976333		0		0.47529417		0		0.47404417		0.4719125		0		0.46873583		0		0.46611083		0		0.46472833		0		0.4612025		0		0.45782833		0		0.45611917		0		0.453545		0		0.45368167		0	
	0.39824		0.39709		0.39675		0.39603667		0.395285		0.3942575		0.39424917		0.39423417		0.39453		0.39400667		0.39391083		0.39504917		0.39559167		0.39728917		0.398295		0.40093583		0.4036		0.40568333		0.41074667		0.41610833		0.42305917		0.42785333		0.43619083		0.44917417		0.45895333		0.47303583		0.4874425		0.50089		0.5132775		0.52222917		0.53192333		0.54146083		0.54319833		0.5518775		0.55806667		0.56172		0.5664625		0.56932417		0.57355083		0.57635333		0.57514333		0.5759325		0.57819583		0.57835083		0.5791325		0.5783125		0.577795		0.57887917		0.577075		0.57596083		0.57565167		0.57285583		0.5719825		0.56977417		0.568515		0.5663075		0.5630925		0.56120333		0.5604025		0.55691167		0.55472667		0.55228667		0.550435		0.5471675		0		0.54262		0		0.5367925		0.53510917		0.53444917		0		0.526265		0		0.5225275		0		0.518045		0		0.5140925		0		0.5079525		0		0.50485167		0.50340667		0		0.49817917		0		0.49615417		0		0.49283167		0		0.48930917		0		0.48731833		0		0.48487917		0		0.48403333		0		0.4816175		0	
	0.4149425		0.41390167		0.413425		0.41370667		0.4126775		0.41297083		0.41264333		0.4127225		0.41289		0.41314083		0.41408917		0.415775		0.41693		0.41974		0.42192583		0.42396		0.42833417		0.43446417		0.44085167		0.45169083		0.46142167		0.4759025		0.48951333		0.5103025		0.52692167		0.542205		0.5535825		0.56507		0.57242333		0.58128083		0.58812333		0.595965		0.60210667		0.60647583		0.60889917		0.61218167		0.61452833		0.61661583		0.61600833		0.61654917		0.61672333		0.615905		0.61433417		0.61417333		0.61146917		0.61133		0.60933917		0.606525		0.60373417		0.6015025		0.59830833		0.59422083		0.59213917		0.58745583		0.58483583		0.58298		0		0.57453417		0.56950333		0.56753417		0		0.55986333		0.55879083		0		0.55004083		0		0.5421525		0		0.53565583		0		0.52672667		0.52375833		0		0.52145083		0		0.51192167		0		0.5013475		0.50805833		0.49414833		0.4893425		0.48348		0		0.48502333		0.4850225		0		0.4769575		0		0.4483425		0.44829917		0		0.4449875		0		0.43632		0		0.45991333		0		0.46313333		0		0.44775667	
	0.42741417		0.42654917		0.42598583		0.42633833		0.42560667		0.425395		0.42577917		0.42641167		0.42724333		0.42762917		0.42877833		0.42964417		0.43214333		0.43536083		0.43849833		0.44442417		0.44835417		0.45682667		0.47248		0.48220333		0.50098		0.52265083		0.54105667		0.5519825		0.57023083		0.58701333		0.59622417		0.61057583		0.61250917		0.62308417		0.62863417		0.6344375		0.63515083		0.639345		0.64210917		0.64484083		0.6427725		0.641955		0.64104		0.64075		0.6370725		0.63539833		0.63120083		0.62918667		0.62560083		0.6199875		0.61473333		0.61191583		0.60826167		0.60322167		0.59757417		0.59695417		0.58859583		0.58473		0.5775225		0		0.5691175		0.5626675		0.56069917		0		0.54910333		0		0.54262583		0.52550917		0		0.52735833		0		0.49590833		0.51281583		0		0.43812667		0		0.2295425		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
	0.43568		0.43533		0.4348375		0.43520833		0.43490083		0.4355525		0.43557083		0.4362025		0.43716833		0.43888917		0.44006917		0.44188333		0.44495417		0.4484725		0.452885		0.45866		0.46853083		0.48075833		0.49327333		0.51355		0.533485		0.55735167		0.57968667		0.593665		0.60542667		0.61762083		0.62737		0.63873833		0.64498167		0.650325		0.6556225		0.655985		0.65940167		0.66046417		0.66030583		0.65900083		0.6571075		0.65325667		0.64918833		0.6467025		0.64097917		0.6367425		0.63169333		0.6282325		0.61888167		0.61421333		0.60765333		0.60166167		0.59782		0.5859375		0.58467667		0.573455		0.56610333		0.56327917		0.5574625		0.54649583		0.53722		0.51782417		0		0.50580333		0.34703083		0.43754667		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
	0.44301083		0.4423		0.44240333		0.44220667		0.44256667		0.44317417		0.4430175		0.4442825		0.4461625		0.44686917		0.44858333		0.45102667		0.4548975		0.45973417		0.4640325		0.47325583		0.4824075		0.49456		0.51847		0.5428125		0.56782583		0.585835		0.6030325		0.62308667		0.63226583		0.64290833		0.65287		0.6575275		0.6666125		0.6700375		0.67248667		0.67365333		0.67338417		0.6712525		0.669295		0.66538167		0.66113917		0.65385667		0.64768667		0.64147917		0.63304		0.62703083		0.61811667		0.60887083		0.60044833		0.59669417		0.58610583		0.57608167		0.5667975		0.56467833		0.552235		0.54874		0.53904167		0.52893083		0		0.51475		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
	0.447315		0.44731167		0.44743833		0.44778		0.44791833		0.44864083		0.44904167		0.45029417		0.4520925		0.45358083		0.45540583		0.45919667		0.4629875		0.46876667		0.47528667		0.4853175		0.4995		0.51972583		0.5415075		0.5679675		0.59058083		0.61130917		0.62818333		0.6426475		0.65248583		0.66315833		0.67123167		0.6775675		0.68154333		0.68429083		0.68457667		0.68318917		0.6803475		0.67276583		0.668665		0.65927917		0.65233333		0.64572833		0.63374833		0.6228175		0.6129125		0.6023		0.59139		0.5867775		0.5727725		0.5640375		0.54150667		0.539535		0.5325425		0		0.50675667		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0	
