0	0.7683161
0	0.76811609
0.3	0.76761606
0.3	0.76753605
0.9	0.76756629
0.9	0.76709621
1.2	0.76713615
1.5	0.74742485
1.5	0.74972498
1.8	0.7150129
1.8	0.71192272
2.1	0.67488049
2.1	0.67692062
2.4	0.6400684
2.4	0.64139848
2.7	0.6150669
2.7	0.61451687
3	0.58964256
3.3	0.56623397
3.3	0.56458388
4	0.52383894
5	0.47444836
6	0.43423668
7	0.39945996
8	0.36883887
9	0.34031743
10	0.31415805
11	0.28808409
12	0.26232682
13	0.23458316
14	0.20796019
15	0.17762765
16	0.14950201
17	0.12555382
18	0.10707911
19	0.092269718
20	0.081461869
21	0.073492205
22	0.067123964
23	0.062030086
24	0.05732802
25	0.000686771
26	6.57E-05
27	0
28	3.73E-05
29	3.73E-05
30	0
31	4.61E-05
32	3.70E-05
33	0

