31	0	0.76383819
32	4.00E-05	0.77020851
33	0	0.76587829
34	8.00E-05	0.7700785
35	0	0.76518826
36	0	0.76333817
37	0	0.76899845
38	4.00E-05	0.7679184
49	0	0.77024851
40	0	0.7639082
41	0	0.7700785
42	0	0.76661833
43	0	0.76724836
44	0	0.76494825
45	0	0.77049852
46	4.00E-05	0.76456823
47	0	0.76986849
48	4.00E-05	0.76895845
49	0	0.76517826
