0	0.10001
1	0.13631363
2	0.14971497
3	0.15331533
4	0.13871387
5	0.12151215
6	0.10511051
7	0.092609261
8	0.076107611
9	0.063206321
10	0.053405341
11	0.04360436
12	0.03440344
13	0.02940294
14	0.02370237
15	0.020002
16	0.01610161
17	0.01390139
18	0.0097009701
19	0.0089008901
20	0.0078007801
21	0.0066006601
22	0.0052005201
23	0.00390039
24	0.00310031
25	0.00260026
26	0.00220022
27	0.00180018
28	0.00130013
29	0.00090009001
30	0.00060006001
31	0.00060006001
32	0.00050005001
33	0.00040004
34	0.00040004
35	0.00040004
36	0.00040004
37	0.00030003
38	0.00030003
39	0.00030003
40	0.00010001
41	0.00010001
42	0.00010001
43	0.00010001
44	0.00010001
45	0.00010001
46	0.00010001
47	0.00010001
48	0.00010001
49	0.00010001

