0	0.10001
1	0.13121312
2	0.13761376
3	0.13281328
4	0.11751175
5	0.10211021
6	0.085008501
7	0.073607361
8	0.061306131
9	0.051105111
10	0.04450445
11	0.03680368
12	0.03010301
13	0.02360236
14	0.01980198
15	0.0160016
16	0.01220122
17	0.01140114
18	0.0090009001
19	0.0068006801
20	0.0055005501
21	0.0050005001
22	0.00430043
23	0.00280028
24	0.00230023
25	0.00150015
26	0.00120012
27	0.00080008001
28	0.00060006001
29	0.00060006001
30	0.00060006001
31	0.00070007001
32	0.00050005001
33	0.00040004
34	0.00040004
35	0.00030003
36	0.00020002
37	0.00010001
38	0.00010001
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0

