0	0.10001
1	0.15351535
2	0.24852485
3	0.38273827
4	0.52475248
5	0.59005901
6	0.5729573
7	0.55755576
8	0.53325333
9	0.50045005
10	0.45434543
11	0.4190419
12	0.37653765
13	0.32523252
14	0.27642764
15	0.23082308
16	0.18561856
17	0.14311431
18	0.10021002
19	0.066606661
20	0.04330433
21	0.02940294
22	0.02050205
23	0.01420142
24	0.0079007901
25	0.0040004
26	0.00190019
27	0.00040004
28	0.00030003
29	0.00020002
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	0
42	0
43	0
44	0
45	0
46	0
47	0
48	0
49	0

