0	0.100005
1	0.063813191
2	0.047132357
3	0.042072104
4	0.050162508
5	0.058222911
6	0.066573329
7	0.075453773
8	0.085234262
9	0.095564778
10	0.10509525
11	0.11389569
12	0.1220161
13	0.12983649
14	0.13686684
15	0.1419971
16	0.14890745
17	0.15447772
18	0.1579779
19	0.16069803
20	0.16313816
21	0.16632832
22	0.16789839
23	0.16954848
24	0.16873844
25	0.17126856
26	0.17260863
27	0.1720586
28	0.17189859
29	0.17169858
30	0.17154858
31	0.17346867
32	0.1740487
33	0.17347867
34	0.17381869
35	0.17428871
36	0.1740987
37	0.17574879
38	0.1739487
39	0.17503875
40	0.17490875
41	0.17499875
42	0.17551878
43	0.17616881
44	0.17759888
45	0.17716886
46	0.1779089
47	0.17672884
48	0.17711886
49	0.17741887
50	0.17703885
51	0.17657883
52	0.17622881
53	0.17473874
54	0.1779789
55	0.1760388
56	0.1760788
57	0.17466873
58	0.17423871
59	0.17322866
60	0.17413871
61	0.17450873
62	0.17421871
63	0.17484874
64	0.17353868
65	0.1740187
66	0.17298865
67	0.17311866
68	0.1740287
69	0.1739287
70	0.17365868
71	0.17308865
72	0.17415871
73	0.1760588
74	0.1759188
75	0.1759388
76	0.1759088
77	0.1759088
78	0.17577879
79	0.17386869
80	0.17347867
81	0.17341867
82	0.17420871
83	0.17362868
84	0.17357868
85	0.17492875
86	0.17498875
87	0.17349867
88	0.17433872
89	0.17459873
90	0.17542877
91	0.17560878
92	0.17670884
93	0.17624881
94	0.17574879
95	0.1759188
96	0.17516876
97	0.17412871
98	0.17482874
99	0.17493875

