0	0.1
1	0.1768
2	0.3024
3	0.4742
4	0.6815
5	0.5163
6	0.7021
7	0.5223
8	0.3447
9	0.5434
10	0.3393
11	0.5286
12	0.3483
13	0.5449
14	0.3427
15	0.539
16	0.3429
17	0.5379
18	0.3454
19	0.5396
20	0.3396
21	0.5392
22	0.3441
23	0.5321
24	0.3411
25	0.5332
26	0.3366
27	0.5257
28	0.3408
29	0.5294
30	0.3348
31	0.5264
32	0.346
33	0.5481
34	0.3379
35	0.533
36	0.3414
37	0.5396
38	0.3458
39	0.5367
40	0.3417
41	0.5321
42	0.3445
43	0.5378
44	0.343
45	0.5379
46	0.3411
47	0.5263
48	0.3459
49	0.5429
50	0.3396
51	0.5322
52	0.3412
53	0.5299
54	0.3403
55	0.5266
56	0.3381
57	0.5279
58	0.3393
59	0.5281
60	0.3419
61	0.5347
62	0.3436
63	0.5415
64	0.3394
65	0.5319
66	0.3419
67	0.5254
68	0.3459
69	0.5411
70	0.3398
71	0.5335
72	0.3388
73	0.5317
74	0.3432
75	0.535
76	0.3479
77	0.5442
78	0.3436
79	0.5335
80	0.3439
81	0.5386
82	0.3436
83	0.5337
84	0.3419
85	0.5334
86	0.3362
87	0.5238
88	0.3529
89	0.5549
90	0.3463
91	0.5382
92	0.3411
93	0.5322
94	0.3377
95	0.5305
96	0.3506
97	0.5499
98	0.3395
99	0.5355

