0	0.1
1	0.3685
2	0.5176
3	0.6487
4	0.6327
5	0.6381
6	0.6251
7	0.6331
8	0.6564
9	0.6166
10	0.6147
11	0.628
12	0.5876
13	0.5794
14	0.5583
15	0.5398
16	0.5308
17	0.5511
18	0.5533
19	0.5548
20	0.5472
21	0.5136
22	0.4715
23	0.4471
24	0.4027
25	0.3539
26	0.3147
27	0.2795
28	0.2444
29	0.2203
30	0.1901
31	0.1736
32	0.1501
33	0.128
34	0.1139
35	0.095
36	0.0793
37	0.0598
38	0.0492
39	0.0428
40	0.0368
41	0.0272
42	0.0201
43	0.0145
44	0.01
45	0.0075
46	0.0064
47	0.0041
48	0.0026
49	0.0023
50	0.0021
51	0.0015
52	0.0015
53	0.0011
54	0.0006
55	0.0001
56	0.0002
57	0.0001
58	0
59	0
60	0
61	0
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	0
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0

